Unnamed: 0,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,latitude,longitude,distance,BABIP,BABIP_average,block
43357,2017-09-04,SEA,HOU,True,2,6,SEA03,Safeco Field,Seattle,WA,41,5,1,0,2,21,6,6,0,35,6,0,0,1,18,8,2,0,47.6062,-122.3321,3040.5002905851675,0.14814814814814814,0.1271604938271605,689
43408,2017-09-08,OAK,HOU,False,9,8,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,41,5,3,0,3,18,7,4,1,39,8,2,0,4,20,2,3,0,37.8044,-122.2712,1089.9216933628563,0.19230769230769232,0.21571824861298544,690
43458,2017-09-12,ANA,HOU,False,0,1,ANA01,Angel Stadium of Anaheim,Anaheim,CA,32,5,1,0,0,19,7,0,0,29,1,1,0,0,16,9,1,1,33.8366,-117.9143,590.5837615190615,0.24,0.25050298380221653,691
43504,2017-09-15,HOU,SEA,False,5,2,HOU03,Minute Maid Park,Houston,TX,36,7,2,0,0,14,12,1,0,38,6,3,0,0,17,6,6,0,29.7604,-95.3698,2173.5297729941926,0.34615384615384615,0.22817577189307736,692
43642,2017-09-25,TEX,HOU,False,2,11,ARL02,Rangers Ballpark in Arlington,Arlington,TX,45,8,3,0,1,21,7,3,2,40,6,1,0,1,14,14,4,0,32.7357,-97.1081,369.79434587527106,0.3125,0.3366596638655462,693
43677,2017-09-28,BOS,HOU,False,2,12,BOS07,Fenway Park,Boston,MA,50,10,4,0,3,17,10,6,0,37,5,0,0,1,23,5,3,0,42.3601,-71.0589,2520.049711086269,0.3548387096774194,0.27983286582515193,694
43739,2018-03-29,TEX,HOU,True,1,4,ARL02,Rangers Ballpark in Arlington,Arlington,TX,37,2,2,0,2,12,13,6,0,34,5,1,0,0,16,9,2,1,32.7357,-97.1081,2520.049711086269,0.125,0.27665229885057474,695
43787,2018-04-02,HOU,BAL,False,6,1,HOU03,Minute Maid Park,Houston,TX,36,3,2,0,1,18,9,2,1,40,6,3,1,1,17,6,5,1,29.7604,-95.3698,369.79434587527106,0.3333333333333333,0.2414717348927875,696
43873,2018-04-09,MIN,HOU,False,0,2,MIN04,Target Field,Minneapolis,MN,37,5,2,0,0,13,13,4,0,35,3,3,0,0,17,10,2,0,44.9778,-93.265,1702.1248427319183,0.35,0.32863247863247863,697
43923,2018-04-13,HOU,TEX,False,3,2,HOU03,Minute Maid Park,Houston,TX,36,4,0,0,2,10,17,1,2,36,6,0,0,2,16,9,3,0,29.7604,-95.3698,1702.1248427319183,0.18181818181818182,0.16893939393939394,698
43956,2018-04-16,SEA,HOU,False,2,1,SEA03,Safeco Field,Seattle,WA,34,2,0,0,1,17,10,4,0,31,2,3,0,1,18,6,1,0,47.6062,-122.3321,3040.5002905851675,0.05263157894736842,0.27851753509648247,699
44005,2018-04-20,CHA,HOU,False,0,10,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,43,6,5,0,2,17,9,4,0,31,2,0,0,0,18,8,3,0,41.8781,-87.6298,2788.857262667812,0.32142857142857145,0.30714285714285716,700
44047,2018-04-23,HOU,ANA,False,0,2,HOU03,Minute Maid Park,Houston,TX,33,3,1,0,0,17,9,3,0,34,6,1,0,0,19,6,2,0,29.7604,-95.3698,1515.8051067847966,0.2692307692307692,0.23554089122166927,701
44188,2018-05-04,ARI,HOU,False,0,8,PHO01,Chase Field,Phoenix,AZ,45,8,6,0,0,19,8,4,0,29,0,1,0,0,11,16,1,0,33.4484,-112.074,1632.1668815292296,0.42424242424242425,0.26961926961926963,702
44238,2018-05-07,OAK,HOU,False,2,16,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,51,12,5,0,3,21,4,6,0,37,4,4,0,0,22,5,2,0,37.8044,-122.2712,1040.3122586911136,0.3684210526315789,0.30176247069286116,703
44290,2018-05-11,HOU,TEX,False,0,1,HOU03,Minute Maid Park,Houston,TX,33,3,2,0,0,15,11,2,0,34,1,0,0,0,18,8,5,2,29.7604,-95.3698,2630.96241264588,0.05263157894736842,0.11319603356216629,704
44328,2018-05-14,ANA,HOU,False,2,1,ANA01,Angel Stadium of Anaheim,Anaheim,CA,32,4,2,0,0,14,10,2,0,28,4,0,0,0,12,10,2,0,33.8366,-117.9143,2173.5297729941926,0.3,0.2280864197530864,705
44378,2018-05-18,HOU,CLE,False,4,1,HOU03,Minute Maid Park,Houston,TX,37,7,0,0,1,18,9,2,0,35,8,1,0,1,14,7,4,0,29.7604,-95.3698,2173.5297729941926,0.34782608695652173,0.2682973128820205,706
44457,2018-05-24,CLE,HOU,False,2,8,CLE08,Progressive Field,Cleveland,OH,40,8,2,0,2,15,9,3,1,35,6,1,0,0,17,8,3,0,41.4993,-81.6944,1793.1409040436795,0.32,0.2775378787878788,707
44520,2018-05-28,NYA,HOU,True,1,5,NYC21,Yankee Stadium II,New York,NY,36,4,1,0,2,19,8,2,0,34,6,0,0,1,17,9,0,1,40.7128,-74.006,649.8561613574803,0.125,0.21695402298850575,708
44559,2018-05-31,HOU,BOS,False,4,2,HOU03,Minute Maid Park,Houston,TX,36,3,3,0,0,20,7,3,0,33,5,1,0,1,12,9,5,0,29.7604,-95.3698,2281.3448196669424,0.2777777777777778,0.2619625744625745,709
44651,2018-06-07,TEX,HOU,False,2,5,ARL02,Rangers Ballpark in Arlington,Arlington,TX,36,6,1,0,2,20,5,2,0,37,6,2,0,0,16,10,3,0,32.7357,-97.1081,369.79434587527106,0.18518518518518517,0.23333333333333334,710
44718,2018-06-12,OAK,HOU,False,3,6,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,42,7,3,0,2,21,4,5,0,39,4,3,0,0,18,9,3,2,37.8044,-122.2712,2345.0732023823416,0.25806451612903225,0.26793871670532016,711
44754,2018-06-15,KCA,HOU,False,3,7,KAN06,Kauffman Stadium,Kansas City,MO,38,7,2,0,3,19,5,2,0,35,3,2,0,0,12,14,4,0,39.0997,-94.5786,2406.4374990641204,0.21428571428571427,0.27887955182072827,712
44797,2018-06-18,HOU,TBA,False,5,4,HOU03,Minute Maid Park,Houston,TX,35,2,1,0,1,14,12,5,0,37,7,3,0,0,19,6,2,0,29.7604,-95.3698,1041.001459501191,0.3448275862068966,0.21785465637206433,713
44933,2018-06-28,TBA,HOU,False,0,1,STP01,Tropicana Field,St. Petersburg,FL,37,7,0,0,1,16,8,4,1,34,5,1,0,0,15,10,2,1,27.7676,-82.6403,1259.7313892872085,0.2608695652173913,0.1214006483600305,714
45002,2018-07-03,TEX,HOU,False,3,5,ARL02,Rangers Ballpark in Arlington,Arlington,TX,39,5,2,0,2,17,7,4,2,38,5,2,0,0,17,10,4,0,32.7357,-97.1081,1493.7507078448505,0.20833333333333334,0.18229166666666669,715
45024,2018-07-05,HOU,CHA,False,4,3,HOU03,Minute Maid Park,Houston,TX,32,3,1,0,2,14,11,0,1,40,6,1,0,1,14,9,9,0,29.7604,-95.3698,369.79434587527106,0.2857142857142857,0.23512690553031268,716
45178,2018-07-20,ANA,HOU,False,1,3,ANA01,Angel Stadium of Anaheim,Anaheim,CA,38,7,0,1,0,20,5,5,0,31,2,0,0,0,21,7,1,0,33.8366,-117.9143,2173.5297729941926,0.2857142857142857,0.20348084886128362,717
45231,2018-07-24,COL,HOU,False,2,8,DEN02,Coors Field,Denver,CO,41,6,1,1,2,20,7,4,0,36,3,3,0,0,15,13,1,1,39.7392,-104.9903,1322.9479698194004,0.21428571428571427,0.1349206349206349,718
45281,2018-07-27,HOU,TEX,False,2,11,HOU03,Minute Maid Park,Houston,TX,47,9,2,1,3,18,11,3,0,36,4,1,0,1,17,8,5,0,29.7604,-95.3698,1413.6448443865136,0.18181818181818182,0.14393939393939395,719
45321,2018-07-30,SEA,HOU,False,2,0,SEA03,Safeco Field,Seattle,WA,32,4,0,0,0,17,10,1,0,31,3,1,0,0,16,8,2,1,47.6062,-122.3321,3040.5002905851675,0.19047619047619047,0.2579365079365079,720
45362,2018-08-03,LAN,HOU,False,1,2,LOS03,Dodger Stadium,Los Angeles,CA,36,3,1,0,0,21,5,3,3,32,3,0,0,1,11,16,1,0,34.0522,-118.2437,1545.3056553874057,0.16,0.15194444444444444,721
45409,2018-08-06,SFN,HOU,False,1,3,SFO03,Oracle Park,San Francisco,CA,33,2,1,0,1,18,8,3,0,33,2,1,0,1,16,10,3,0,37.7749,-122.4194,559.1205770615534,0.09523809523809523,0.19345238095238096,722
45450,2018-08-09,HOU,SEA,False,6,8,HOU03,Minute Maid Park,Houston,TX,42,6,4,1,3,14,12,1,1,42,5,3,0,1,19,9,4,1,29.7604,-95.3698,2643.0458529405155,0.25925925925925924,0.21650791082522583,723
45562,2018-08-17,OAK,HOU,False,4,3,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,39,4,0,0,2,20,8,5,0,41,4,3,0,1,19,8,6,0,37.8044,-122.2712,2630.96241264588,0.08333333333333333,0.07323232323232322,724
45602,2018-08-20,SEA,HOU,False,7,4,SEA03,Safeco Field,Seattle,WA,34,3,1,0,1,18,9,2,0,41,7,6,0,1,14,10,3,0,47.6062,-122.3321,1089.9216933628563,0.13636363636363635,0.26459034792368125,725
45652,2018-08-24,ANA,HOU,False,3,9,ANA01,Angel Stadium of Anaheim,Anaheim,CA,41,6,3,0,3,17,8,4,0,36,5,0,1,1,19,7,3,0,33.8366,-117.9143,1575.0301214544693,0.23076923076923078,0.27938245329549677,726
45695,2018-08-27,HOU,OAK,False,11,4,HOU03,Minute Maid Park,Houston,TX,34,2,2,0,2,15,11,2,0,43,10,4,0,2,18,4,5,0,29.7604,-95.3698,2173.5297729941926,0.375,0.2214784909132735,727
45835,2018-09-07,BOS,HOU,False,3,6,BOS07,Fenway Park,Boston,MA,38,7,3,0,0,14,12,2,0,39,7,0,0,1,16,11,4,0,42.3601,-71.0589,2581.3316245342126,0.4166666666666667,0.31864197530864197,728
45878,2018-09-10,DET,HOU,False,2,3,DET05,Comerica Park,Detroit,MI,37,5,0,0,0,19,9,4,0,34,5,2,0,0,15,11,1,0,42.3314,-83.0458,984.3129258451652,0.20833333333333334,0.18179012345679013,729
45933,2018-09-14,HOU,ARI,False,2,4,HOU03,Minute Maid Park,Houston,TX,41,5,4,1,0,17,9,5,0,37,4,1,0,0,17,8,6,1,29.7604,-95.3698,1779.6549635093331,0.22727272727272727,0.26391491295705855,730
46072,2018-09-24,TOR,HOU,False,3,5,TOR02,Rogers Centre,Toronto,ONT,38,6,3,0,2,19,7,1,0,38,8,2,0,1,15,9,3,0,43.6532,-79.3832,2094.2925415277227,0.25,0.23563218390804597,731
46119,2018-09-28,BAL,HOU,False,1,2,BAL12,Oriole Park at Camden Yards,Baltimore,MD,35,4,0,0,1,20,5,4,1,33,4,2,0,0,19,7,1,0,39.2904,-76.6122,537.1709752451618,0.125,0.13343253968253968,732
46173,2019-03-28,TBA,HOU,True,1,5,STP01,Tropicana Field,St. Petersburg,FL,37,4,3,0,3,17,8,2,0,34,2,1,0,1,15,12,1,2,27.7676,-82.6403,1396.908308845135,0.16666666666666666,0.185,733
46224,2019-04-01,TEX,HOU,False,1,2,ARL02,Rangers Ballpark in Arlington,Arlington,TX,37,4,3,0,1,20,5,4,0,28,1,0,0,1,19,7,0,0,32.7357,-97.1081,1493.7507078448505,0.2222222222222222,0.29006285387772063,734
46271,2019-04-05,HOU,OAK,False,3,2,HOU03,Minute Maid Park,Houston,TX,36,6,1,0,0,19,7,3,0,36,7,1,0,1,14,9,4,0,29.7604,-95.3698,369.79434587527106,0.3181818181818182,0.31118899725221566,735
46359,2019-04-12,SEA,HOU,False,6,10,SEA03,Safeco Field,Seattle,WA,45,9,4,0,3,17,9,3,0,40,7,1,0,1,17,11,3,0,47.6062,-122.3321,3040.5002905851675,0.3333333333333333,0.21085858585858586,736
46411,2019-04-16,OAK,HOU,False,1,9,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,46,6,0,0,3,20,7,8,2,34,4,0,0,0,16,9,4,1,37.8044,-122.2712,1089.9216933628563,0.11538461538461539,0.15293040293040294,737
46451,2019-04-19,TEX,HOU,False,2,7,ARL02,Rangers Ballpark in Arlington,Arlington,TX,42,4,5,0,2,13,13,5,0,34,1,1,0,2,17,9,4,0,32.7357,-97.1081,2345.0732023823416,0.3181818181818182,0.1961840628507295,738
46489,2019-04-22,HOU,MIN,False,5,9,HOU03,Minute Maid Park,Houston,TX,42,7,3,0,2,20,5,5,0,41,8,1,0,2,23,3,3,1,29.7604,-95.3698,369.79434587527106,0.21875,0.20381140684712112,739
46582,2019-04-29,MIN,HOU,False,1,0,MIN04,Target Field,Minneapolis,MN,33,5,0,0,0,17,9,2,0,28,0,2,0,1,16,7,2,0,44.9778,-93.265,1702.1248427319183,0.22727272727272727,0.25055555555555553,740
46672,2019-05-06,HOU,KCA,False,6,4,HOU03,Minute Maid Park,Houston,TX,37,7,0,0,2,17,10,1,0,37,7,1,0,3,17,5,3,1,29.7604,-95.3698,1702.1248427319183,0.2,0.21206238653819298,741
46763,2019-05-13,DET,HOU,False,1,8,DET05,Comerica Park,Detroit,MI,40,6,1,0,4,22,3,3,1,37,4,1,0,0,19,7,6,0,42.3314,-83.0458,1779.6549635093331,0.10344827586206896,0.1954022988505747,742
46812,2019-05-17,BOS,HOU,False,1,3,BOS07,Fenway Park,Boston,MA,36,4,1,0,1,21,6,3,0,38,5,4,0,0,15,12,2,0,42.3601,-71.0589,984.3129258451652,0.15384615384615385,0.2035696329813977,743
46856,2019-05-20,HOU,CHA,False,3,0,HOU03,Minute Maid Park,Houston,TX,35,5,1,0,0,14,13,0,2,32,5,1,0,2,18,4,2,0,29.7604,-95.3698,2581.3316245342126,0.16666666666666666,0.24257430060423726,744
47006,2019-05-31,OAK,HOU,False,2,3,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,35,5,1,0,2,20,4,3,0,35,4,1,0,1,23,3,3,0,37.8044,-122.2712,2630.96241264588,0.15384615384615385,0.19009566164037708,745
47043,2019-06-03,SEA,HOU,False,2,4,SEA03,Safeco Field,Seattle,WA,34,2,1,1,1,24,2,2,1,39,4,1,0,2,20,7,5,0,47.6062,-122.3321,1089.9216933628563,0.10714285714285714,0.19615800865800864,746
47097,2019-06-07,HOU,BAL,False,4,3,HOU03,Minute Maid Park,Houston,TX,40,3,1,0,1,17,17,0,1,42,3,1,0,2,25,6,4,1,29.7604,-95.3698,3040.5002905851675,0.06896551724137931,0.19171592775041052,747
47226,2019-06-17,CIN,HOU,False,3,2,CIN09,Great American Ballpark,Cincinnati,OH,39,3,1,0,0,17,9,9,0,34,6,0,0,0,14,9,4,1,39.1031,-84.512,1436.8750340214951,0.19047619047619047,0.2262698412698413,748
47273,2019-06-20,NYA,HOU,False,10,6,NYC21,Yankee Stadium II,New York,NY,42,7,1,0,4,20,7,2,1,41,6,2,0,4,14,10,5,0,40.7128,-74.006,913.2129011212568,0.14285714285714285,0.2255027958152958,749
47342,2019-06-25,HOU,PIT,False,5,1,HOU03,Minute Maid Park,Houston,TX,36,6,2,0,0,20,6,2,0,35,4,4,0,2,17,7,1,0,29.7604,-95.3698,2281.3448196669424,0.24,0.27573861217539375,750
47421,2019-07-02,COL,HOU,False,8,9,DEN02,Coors Field,Denver,CO,42,6,5,0,2,17,10,2,0,44,10,3,0,0,17,10,4,0,39.7392,-104.9903,1413.6448443865136,0.32142857142857145,0.1991758241758242,751
47469,2019-07-05,HOU,ANA,False,4,5,HOU03,Minute Maid Park,Houston,TX,35,3,2,0,4,17,8,1,0,37,1,3,0,2,19,8,4,0,29.7604,-95.3698,1413.6448443865136,0.08695652173913043,0.28271099744245526,752
47504,2019-07-11,TEX,HOU,False,5,0,ARL02,Rangers Ballpark in Arlington,Arlington,TX,35,6,1,0,0,14,12,2,0,38,7,4,0,0,15,8,4,0,32.7357,-97.1081,369.79434587527106,0.3333333333333333,0.2530869667966442,753
47557,2019-07-15,ANA,HOU,False,9,6,ANA01,Angel Stadium of Anaheim,Anaheim,CA,44,7,0,0,2,19,6,9,1,39,4,5,0,1,18,7,4,0,33.8366,-117.9143,1934.5636813873125,0.19230769230769232,0.26772125723738627,754
47614,2019-07-19,HOU,TEX,False,4,3,HOU03,Minute Maid Park,Houston,TX,41,6,2,0,2,13,15,3,0,32,3,0,0,4,11,11,1,2,29.7604,-95.3698,2173.5297729941926,-0.07142857142857142,0.15211898280183217,755
47705,2019-07-26,SLN,HOU,False,5,3,STL10,Busch Stadium III,St. Louis,MO,36,2,2,0,1,15,12,4,0,36,5,1,0,2,16,8,4,0,38.627,-90.1994,1094.0998481890863,0.15789473684210525,0.25699665831244783,756
47761,2019-07-30,CLE,HOU,False,0,2,CLE08,Progressive Field,Cleveland,OH,35,7,1,0,1,15,10,1,0,29,2,0,0,0,12,15,0,0,41.4993,-81.6944,790.6541516716763,0.30434782608695654,0.2473928379725481,757
47799,2019-08-02,HOU,SEA,False,10,2,HOU03,Minute Maid Park,Houston,TX,38,2,0,0,1,17,10,8,0,39,5,0,1,6,19,4,4,0,29.7604,-95.3698,1793.1409040436795,0.0,0.22744396344396342,758
47894,2019-08-09,BAL,HOU,False,2,3,BAL12,Oriole Park at Camden Yards,Baltimore,MD,37,4,3,1,0,18,9,2,0,36,5,1,0,2,16,9,3,0,39.2904,-76.6122,2012.6562018328686,0.3076923076923077,0.3262820512820513,759
47949,2019-08-13,CHA,HOU,False,4,1,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,31,4,0,0,0,23,3,0,1,35,9,1,0,0,17,6,2,0,41.8781,-87.6298,973.0581941021582,0.14814814814814814,0.2078853046594982,760
47978,2019-08-15,OAK,HOU,False,7,6,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,35,2,0,0,5,23,3,2,0,33,2,1,0,5,17,6,2,0,37.8044,-122.2712,2971.5431518983078,-0.12,0.15089080459770116,761
48030,2019-08-19,HOU,DET,False,5,4,HOU03,Minute Maid Park,Houston,TX,42,11,1,0,2,13,14,1,0,37,6,2,0,0,12,12,5,0,29.7604,-95.3698,2630.96241264588,0.4,0.2536785153447145,762
48179,2019-08-30,TOR,HOU,False,4,7,TOR02,Rogers Centre,Toronto,ONT,44,9,3,0,1,19,8,4,0,40,4,1,0,3,15,10,7,0,43.6532,-79.3832,2094.2925415277227,0.3548387096774194,0.26373411534701857,763
48217,2019-09-02,MIL,HOU,True,2,3,MIL06,Miller Park,Milwaukee,WI,41,6,2,0,2,18,11,2,0,40,4,0,0,2,10,20,4,0,43.0389,-87.9065,692.2886009774886,0.23076923076923078,0.20234113712374582,764
48259,2019-09-05,HOU,SEA,False,11,9,HOU03,Minute Maid Park,Houston,TX,54,6,2,0,4,24,15,3,0,56,5,2,1,3,25,11,8,1,29.7604,-95.3698,1618.8722925866018,0.15151515151515152,0.21631737751302968,765
48369,2019-09-13,KCA,HOU,False,1,4,KAN06,Kauffman Stadium,Kansas City,MO,41,4,1,0,2,17,9,8,0,33,3,2,0,0,14,12,2,0,39.0997,-94.5786,1041.001459501191,0.13636363636363635,0.2185867293625914,766
48423,2019-09-17,HOU,TEX,False,4,1,HOU03,Minute Maid Park,Houston,TX,32,4,1,0,1,12,12,2,0,34,3,0,1,3,15,9,3,0,29.7604,-95.3698,1041.001459501191,0.05263157894736842,0.11173371209132274,767
48513,2019-09-24,SEA,HOU,False,0,3,SEA03,Safeco Field,Seattle,WA,36,2,2,0,1,21,5,5,0,32,3,1,0,0,9,18,1,0,47.6062,-122.3321,3040.5002905851675,0.12,0.1492857142857143,768
48538,2019-09-26,ANA,HOU,False,4,3,ANA01,Angel Stadium of Anaheim,Anaheim,CA,56,9,1,0,2,23,11,9,1,47,4,3,0,0,29,7,4,0,33.8366,-117.9143,1575.0301214544693,0.24242424242424243,0.14166666666666666,769
48600,2020-07-24,HOU,SEA,False,8,2,HOU03,Minute Maid Park,Houston,TX,32,2,1,0,2,16,10,1,0,39,6,3,0,1,20,5,4,0,29.7604,-95.3698,2173.5297729941926,0.27586206896551724,0.24190608242332381,770
48685,2020-07-31,ANA,HOU,False,6,9,ANA01,Angel Stadium of Anaheim,Anaheim,CA,48,8,3,0,0,23,5,7,2,45,3,3,1,1,16,9,12,0,33.8366,-117.9143,2173.5297729941926,0.3235294117647059,0.2880128903413217,771
48725,2020-08-04,ARI,HOU,False,2,8,PHO01,Chase Field,Phoenix,AZ,46,6,2,0,2,21,7,4,4,38,5,2,0,0,23,3,5,0,33.4484,-112.074,542.2885242436373,0.20689655172413793,0.1269365317341329,772
48774,2020-08-07,OAK,HOU,False,3,2,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,50,5,2,0,0,30,9,4,0,55,6,2,1,1,21,15,6,3,37.8044,-122.2712,1040.3122586911136,0.1891891891891892,0.1963963963963964,773
48816,2020-08-10,HOU,SFN,False,6,4,HOU03,Minute Maid Park,Houston,TX,35,3,2,0,1,21,6,1,1,36,3,3,0,1,19,6,3,1,29.7604,-95.3698,2630.96241264588,0.2,0.23010796369492023,774
48924,2020-08-19,COL,HOU,False,6,13,DEN02,Coors Field,Denver,CO,44,10,4,2,4,20,3,1,0,39,9,1,0,0,17,8,3,1,39.7392,-104.9903,1413.6448443865136,0.3333333333333333,0.3205128205128205,775
48955,2020-08-21,SDN,HOU,False,4,3,SAN02,Petco Park,San Diego,CA,41,5,3,0,0,13,13,7,0,37,6,3,0,0,16,5,5,2,32.7157,-117.1611,1340.249516244305,0.38095238095238093,0.2141053391053391,776
49000,2020-08-24,HOU,ANA,False,11,4,HOU03,Minute Maid Park,Houston,TX,38,6,0,0,1,14,14,3,0,42,4,6,0,1,19,5,6,1,29.7604,-95.3698,2093.8537196175917,0.3103448275862069,0.25684424090730806,777
49140,2020-09-04,ANA,HOU,False,6,5,ANA01,Angel Stadium of Anaheim,Anaheim,CA,47,7,6,0,0,19,13,1,1,49,5,0,0,2,20,10,11,1,33.8366,-117.9143,2173.5297729941926,0.40625,0.19771634615384615,778
49192,2020-09-07,OAK,HOU,False,6,0,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,34,7,0,0,0,22,4,1,0,38,5,2,0,1,19,4,6,1,37.8044,-122.2712,590.5837615190615,0.2413793103448276,0.17566716641679161,779
49253,2020-09-12,LAN,HOU,False,5,7,LOS03,Dodger Stadium,Los Angeles,CA,41,9,3,0,0,19,6,4,0,36,5,2,1,2,12,13,1,0,34.0522,-118.2437,552.6692649153177,0.3870967741935484,0.24354838709677418,780
49304,2020-09-15,HOU,TEX,False,4,1,HOU03,Minute Maid Park,Houston,TX,31,4,0,0,0,18,9,0,0,37,5,2,0,2,16,7,5,0,29.7604,-95.3698,2206.264028358936,0.21739130434782608,0.1641758536686073,781
49393,2020-09-21,SEA,HOU,False,6,1,SEA03,Safeco Field,Seattle,WA,36,6,3,0,0,19,7,1,0,34,3,2,0,1,16,8,3,1,47.6062,-122.3321,3040.5002905851675,0.32142857142857145,0.254357711254263,782
49435,2020-09-24,TEX,HOU,False,4,12,ARL03,Globe Life Field in Arlington,Arlington,TX,45,8,2,1,4,18,9,2,1,37,3,4,0,1,18,9,1,1,32.7357,-97.1081,2686.0827634786115,0.2413793103448276,0.19229537703675634,783
49497,2021-04-01,OAK,HOU,False,1,8,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,43,4,3,0,2,21,5,6,2,35,4,2,0,0,15,10,3,1,37.8044,-122.2712,2345.0732023823416,0.17857142857142858,0.26781580687830686,784
49537,2021-04-05,ANA,HOU,False,7,6,ANA01,Angel Stadium of Anaheim,Anaheim,CA,44,9,1,0,1,19,9,5,0,41,9,0,0,1,22,3,5,1,33.8366,-117.9143,590.5837615190615,0.3103448275862069,0.18642241379310345,785
49580,2021-04-08,HOU,OAK,False,6,2,HOU03,Minute Maid Park,Houston,TX,37,4,2,0,0,17,10,4,0,34,2,3,0,3,20,5,1,0,29.7604,-95.3698,2173.5297729941926,0.08,0.20931034482758623,786
49682,2021-04-16,SEA,HOU,False,6,5,SEA03,Safeco Field,Seattle,WA,36,6,1,0,0,20,5,3,1,38,7,2,0,1,14,9,5,0,47.6062,-122.3321,3040.5002905851675,0.25925925925925924,0.2199601257572272,787
49724,2021-04-20,COL,HOU,False,6,2,DEN02,Coors Field,Denver,CO,35,3,2,0,0,19,7,4,0,34,2,3,0,2,13,9,4,1,39.7392,-104.9903,1640.7363103473942,0.20833333333333334,0.16666666666666669,788
49758,2021-04-22,HOU,ANA,False,8,2,HOU03,Minute Maid Park,Houston,TX,39,6,1,0,1,12,15,2,2,42,9,3,1,0,19,6,3,1,29.7604,-95.3698,1413.6448443865136,0.40625,0.2785057742416742,789
49866,2021-04-30,TBA,HOU,False,2,9,STP01,Tropicana Field,St. Petersburg,FL,45,10,3,1,1,18,9,3,0,37,5,1,0,0,14,12,5,0,27.7676,-82.6403,1259.7313892872085,0.40625,0.27208333333333334,790
49920,2021-05-04,NYA,HOU,False,7,3,NYC21,Yankee Stadium II,New York,NY,33,5,1,0,2,14,10,1,0,41,7,1,0,1,15,8,9,0,40.7128,-74.006,1641.6870540786026,0.2,0.20444444444444443,791
49959,2021-05-07,HOU,TOR,False,10,4,HOU03,Minute Maid Park,Houston,TX,34,2,1,0,3,24,2,2,0,42,10,3,0,2,17,5,5,0,29.7604,-95.3698,2281.3448196669424,0.36666666666666664,0.26597038019451813,792
50105,2021-05-18,OAK,HOU,False,6,5,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,38,9,3,0,1,19,6,0,0,39,3,2,0,3,15,10,6,0,37.8044,-122.2712,2630.96241264588,0.3548387096774194,0.3679819508448541,793
50148,2021-05-21,TEX,HOU,False,7,5,ARL03,Globe Life Field in Arlington,Arlington,TX,48,9,3,0,0,24,7,4,1,41,7,1,0,2,20,8,3,0,32.7357,-97.1081,2345.0732023823416,0.3333333333333333,0.25555555555555554,794
50198,2021-05-25,HOU,LAN,False,2,9,HOU03,Minute Maid Park,Houston,TX,44,6,0,0,1,19,8,9,1,33,4,1,0,1,19,8,0,0,29.7604,-95.3698,369.79434587527106,0.16666666666666666,0.21401627783980726,795
50337,2021-06-04,TOR,HOU,False,1,13,BUF05,Sahlen Field,Buffalo,NY,48,8,4,0,4,21,6,4,1,32,5,0,0,1,22,3,1,0,42.8864,-78.8784,2069.4576698431915,0.24242424242424243,0.2977621037965866,796
50379,2021-06-08,BOS,HOU,False,1,7,BOS07,Fenway Park,Boston,MA,43,6,3,0,2,14,10,7,1,36,5,1,0,0,15,12,1,2,42.3601,-71.0589,642.2253075723509,0.30434782608695654,0.3160957400087835,797
50421,2021-06-11,MIN,HOU,False,4,6,MIN04,Target Field,Minneapolis,MN,40,7,2,0,2,15,11,2,1,35,1,1,0,4,17,11,1,0,44.9778,-93.265,1803.770755630314,0.2916666666666667,0.23757309941520469,798
50478,2021-06-15,HOU,TEX,False,6,3,HOU03,Minute Maid Park,Houston,TX,42,5,1,0,0,23,9,4,0,37,7,0,0,2,16,9,3,0,29.7604,-95.3698,1702.1248427319183,0.21739130434782608,0.23150736372704336,799
50559,2021-06-21,BAL,HOU,False,2,10,BAL12,Oriole Park at Camden Yards,Baltimore,MD,47,9,3,0,1,14,12,8,0,32,1,0,0,1,13,15,1,1,39.2904,-76.6122,2012.6562018328686,0.4230769230769231,0.31621745688241854,800
50594,2021-06-24,DET,HOU,False,3,12,DET05,Comerica Park,Detroit,MI,53,15,2,0,1,20,7,6,2,38,7,4,0,0,17,8,2,0,42.3314,-83.0458,638.0893894854345,0.43243243243243246,0.234496996996997,801
